age,workclass,fnlgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
25,Private,106491,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,48,United_States,<=50K
27,Private,238859,Assoc_voc,11,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K
63,Private,113324,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,40,United_States,<=50K
20,Private,37932,HS_grad,9,Never_married,Other_service,Own_child,White,Male,0,0,50,United_States,<=50K
51,Private,222615,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,>50K
37,Private,113750,Bachelors,13,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K
90,Local_gov,187749,Assoc_acdm,12,Married_civ_spouse,Adm_clerical,Husband,Asian_Pac_Islander,Male,0,0,20,Philippines,<=50K
50,Private,100109,Bachelors,13,Divorced,Exec_managerial,Unmarried,White,Male,0,0,45,United_States,>50K
56,Private,31782,10th,6,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,<=50K
42,Local_gov,175642,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Female,99999,0,40,United_States,>50K
28,Private,30912,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,<=50K
61,Self_emp_not_inc,219183,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,>50K
35,Private,148581,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,1740,40,United_States,<=50K
61,Private,123991,Some_college,10,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,20,United_States,<=50K
46,Private,164877,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,44,United_States,<=50K
33,Self_emp_not_inc,73585,11th,7,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,50,United_States,<=50K
61,Self_emp_not_inc,503675,Some_college,10,Married_civ_spouse,Sales,Husband,Black,Male,0,0,60,United_States,>50K
23,Self_emp_not_inc,519627,HS_grad,9,Never_married,Farming_fishing,Not_in_family,White,Male,0,0,25,Mexico,<=50K
27,Private,175387,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,0,1876,40,United_States,<=50K
42,Private,153160,HS_grad,9,Widowed,Other_service,Unmarried,White,Female,0,0,40,United_States,<=50K
39,Private,225605,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,24,United_States,<=50K
57,Self_emp_inc,106103,Some_college,10,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,60,United_States,>50K
44,Local_gov,100479,Assoc_acdm,12,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,48,United_States,<=50K
42,Local_gov,263871,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,8,United_States,<=50K
35,Private,465507,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,Black,Male,0,0,40,United_States,<=50K
32,State_gov,131588,Some_college,10,Never_married,Tech_support,Unmarried,Black,Female,0,0,20,United_States,<=50K
43,Private,111949,HS_grad,9,Married_civ_spouse,Other_service,Wife,White,Female,0,0,35,United_States,<=50K
46,Private,353219,9th,5,Divorced,Other_service,Unmarried,White,Female,0,0,40,United_States,<=50K
28,Private,297735,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,>50K
48,Private,116641,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,0,0,45,United_States,<=50K
72,Private,156310,10th,6,Married_civ_spouse,Other_service,Husband,White,Male,2414,0,12,United_States,<=50K
36,Local_gov,137314,Some_college,10,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,60,United_States,>50K
23,State_gov,305498,Assoc_voc,11,Never_married,Tech_support,Not_in_family,White,Female,0,0,40,United_States,<=50K
79,Self_emp_inc,183686,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,20,United_States,>50K
32,Self_emp_not_inc,267161,Bachelors,13,Divorced,Exec_managerial,Unmarried,Black,Female,0,0,30,United_States,<=50K
36,Private,66173,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,50,United_States,<=50K
46,Private,267107,5th_6th,3,Married_civ_spouse,Craft_repair,Wife,White,Female,0,0,45,Italy,<=50K
48,Private,118717,Bachelors,13,Divorced,Prof_specialty,Not_in_family,Black,Female,0,0,40,United_States,<=50K
27,Self_emp_not_inc,208577,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,2258,50,United_States,<=50K
28,Private,197113,HS_grad,9,Never_married,Machine_op_inspct,Own_child,Other,Male,0,0,50,Puerto_Rico,<=50K
42,Local_gov,351161,Some_college,10,Divorced,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K
62,Self_emp_not_inc,102631,Some_college,10,Widowed,Farming_fishing,Unmarried,White,Female,0,0,50,United_States,<=50K
47,Private,173271,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,<=50K
60,Local_gov,138502,Bachelors,13,Married_civ_spouse,Protective_serv,Husband,White,Male,7298,0,48,United_States,>50K
23,State_gov,502316,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,<=50K
20,Private,116375,9th,5,Never_married,Sales,Own_child,White,Female,0,0,40,United_States,<=50K
46,Private,174370,Some_college,10,Separated,Sales,Not_in_family,White,Male,0,0,55,United_States,<=50K
29,Private,59231,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,42,United_States,<=50K
32,Private,173998,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,60,United_States,<=50K
54,Self_emp_inc,129432,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,15024,0,40,United_States,>50K
26,Private,178140,Bachelors,13,Married_civ_spouse,Other_service,Husband,White,Male,0,0,45,United_States,>50K
47,Private,192984,Some_college,10,Widowed,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,<=50K
32,Private,195891,Assoc_acdm,12,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,45,United_States,>50K
37,Private,227545,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,44,United_States,>50K
56,Self_emp_not_inc,78090,Some_college,10,Divorced,Sales,Unmarried,White,Female,0,0,48,United_States,<=50K
31,Self_emp_inc,344275,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,0,0,44,United_States,<=50K
29,Private,82393,HS_grad,9,Married_civ_spouse,Other_service,Own_child,Asian_Pac_Islander,Male,0,0,25,Philippines,<=50K
26,Private,206199,HS_grad,9,Never_married,Adm_clerical,Own_child,Black,Male,0,0,40,United_States,<=50K
33,Private,259931,11th,7,Separated,Machine_op_inspct,Other_relative,White,Male,0,0,30,United_States,<=50K
38,Private,234962,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,2829,0,30,Mexico,<=50K
63,Federal_gov,154675,HS_grad,9,Widowed,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,<=50K
34,Private,293703,Some_college,10,Married_civ_spouse,Craft_repair,Husband,Asian_Pac_Islander,Male,0,0,40,Philippines,<=50K
85,Private,115364,HS_grad,9,Widowed,Sales,Unmarried,White,Male,0,0,35,United_States,<=50K
41,Private,322980,HS_grad,9,Separated,Adm_clerical,Not_in_family,Black,Male,2354,0,40,United_States,<=50K
41,Private,152636,HS_grad,9,Divorced,Craft_repair,Unmarried,White,Female,0,0,50,United_States,<=50K
48,Federal_gov,96854,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Male,0,0,30,United_States,<=50K
51,Private,136121,Assoc_voc,11,Divorced,Adm_clerical,Unmarried,White,Female,0,0,38,United_States,<=50K
39,Private,181553,Bachelors,13,Divorced,Exec_managerial,Not_in_family,White,Male,0,0,55,United_States,<=50K
25,Private,178037,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,<=50K
58,Self_emp_inc,130454,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K
66,Private,271567,HS_grad,9,Separated,Machine_op_inspct,Not_in_family,Black,Male,0,0,40,United_States,<=50K
39,Private,272950,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,45,United_States,>50K
58,Private,94429,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K
43,Self_emp_not_inc,396758,Bachelors,13,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,1887,70,United_States,>50K
41,Private,175642,Some_college,10,Never_married,Craft_repair,Not_in_family,White,Female,0,0,40,United_States,<=50K
39,Private,115215,HS_grad,9,Never_married,Transport_moving,Own_child,White,Male,0,0,40,United_States,<=50K
19,Private,169853,HS_grad,9,Never_married,Machine_op_inspct,Own_child,White,Male,0,0,24,United_States,<=50K
27,Private,114967,Bachelors,13,Never_married,Tech_support,Not_in_family,White,Male,0,0,40,United_States,<=50K
32,Private,168443,Masters,14,Married_civ_spouse,Exec_managerial,Wife,White,Female,0,0,40,United_States,<=50K
56,Self_emp_inc,258883,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K
27,Private,118230,Bachelors,13,Never_married,Exec_managerial,Own_child,White,Female,0,0,40,United_States,<=50K
17,Private,151141,11th,7,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,15,United_States,<=50K
51,Private,189762,Some_college,10,Married_civ_spouse,Exec_managerial,Wife,White,Female,0,0,15,United_States,>50K
36,Private,145576,Masters,14,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,1977,40,Japan,>50K
45,Private,144579,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,>50K
43,State_gov,345969,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,50,United_States,>50K
27,Private,704108,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,40,United_States,<=50K
46,Self_emp_not_inc,101722,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,3137,0,40,United_States,<=50K
27,Private,292472,Some_college,10,Never_married,Craft_repair,Not_in_family,Asian_Pac_Islander,Male,0,1876,45,Cambodia,<=50K
34,Self_emp_inc,353927,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K
57,Self_emp_not_inc,264148,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,45,United_States,<=50K
60,Private,355865,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,United_States,>50K
32,Local_gov,255004,Some_college,10,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K
59,Self_emp_not_inc,124771,Bachelors,13,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,30,United_States,<=50K
63,Private,207385,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,30,United_States,<=50K
41,Private,155106,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K
47,Private,176239,Some_college,10,Widowed,Prof_specialty,Unmarried,White,Female,0,0,40,United_States,<=50K
49,Private,245305,10th,6,Married_civ_spouse,Transport_moving,Husband,Black,Male,0,0,42,United_States,>50K
47,Private,30457,Assoc_voc,11,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,United_States,<=50K
36,Private,280440,Assoc_acdm,12,Never_married,Tech_support,Unmarried,White,Female,0,0,45,United_States,<=50K
25,Private,189656,Bachelors,13,Never_married,Tech_support,Not_in_family,White,Male,0,0,60,United_States,>50K
17,Self_emp_inc,61838,10th,6,Never_married,Craft_repair,Own_child,White,Male,0,0,40,United_States,<=50K
42,Private,345363,HS_grad,9,Divorced,Exec_managerial,Not_in_family,White,Female,0,0,40,England,<=50K
46,Private,604380,HS_grad,9,Married_civ_spouse,Other_service,Husband,Black,Male,0,0,40,United_States,<=50K
46,Private,235646,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K
33,Private,33117,Assoc_acdm,12,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,40,United_States,<=50K
22,Private,205604,5th_6th,3,Never_married,Machine_op_inspct,Not_in_family,White,Male,0,0,30,Mexico,<=50K
40,Private,222756,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,>50K
19,Private,87497,11th,7,Never_married,Transport_moving,Other_relative,White,Male,0,0,10,United_States,<=50K
46,Private,189680,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,United_States,>50K
47,Private,124973,Assoc_voc,11,Married_civ_spouse,Exec_managerial,Husband,White,Male,15024,0,50,United_States,>50K
27,Private,185127,Assoc_voc,11,Never_married,Exec_managerial,Own_child,White,Male,0,0,40,United_States,<=50K
17,Private,195505,10th,6,Never_married,Sales,Own_child,White,Male,0,0,5,United_States,<=50K
41,Private,268183,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,45,United_States,>50K
61,Private,195595,7th_8th,4,Married_spouse_absent,Machine_op_inspct,Not_in_family,White,Male,0,0,40,Guatemala,<=50K
22,Private,230574,10th,6,Never_married,Transport_moving,Own_child,White,Male,0,0,25,United_States,<=50K
53,Private,68684,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,<=50K
41,Private,444743,HS_grad,9,Divorced,Tech_support,Unmarried,White,Female,0,0,40,United_States,<=50K
29,Federal_gov,33315,Assoc_acdm,12,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K
38,Private,218729,HS_grad,9,Divorced,Other_service,Not_in_family,White,Female,0,0,25,United_States,<=50K
25,Private,69847,Bachelors,13,Never_married,Adm_clerical,Own_child,Asian_Pac_Islander,Female,0,0,40,United_States,<=50K
38,Private,296125,HS_grad,9,Separated,Priv_house_serv,Unmarried,Black,Female,0,0,30,United_States,<=50K
51,Private,117253,HS_grad,9,Widowed,Prof_specialty,Unmarried,White,Female,0,0,40,United_States,<=50K
18,Private,31983,12th,8,Never_married,Adm_clerical,Own_child,White,Female,0,0,20,United_States,<=50K
33,Private,101352,Prof_school,15,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,50,United_States,>50K
49,Self_emp_inc,201080,Some_college,10,Divorced,Craft_repair,Not_in_family,White,Male,0,0,55,United_States,<=50K
28,Private,293926,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,1740,30,United_States,<=50K
49,Private,357540,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,25,United_States,<=50K
39,Private,98776,Some_college,10,Divorced,Exec_managerial,Not_in_family,White,Male,0,0,50,United_States,>50K
49,Self_emp_not_inc,111066,Bachelors,13,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,50,United_States,>50K
31,Private,209276,HS_grad,9,Married_civ_spouse,Other_service,Husband,Other,Male,0,0,40,United_States,<=50K
61,Private,128230,HS_grad,9,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,30,United_States,<=50K
30,Private,186932,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,5178,0,75,United_States,>50K
35,Private,233571,HS_grad,9,Divorced,Other_service,Own_child,White,Female,0,0,50,United_States,<=50K
50,Self_emp_not_inc,42402,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,2415,30,United_States,>50K
58,Private,201393,Assoc_acdm,12,Divorced,Adm_clerical,Not_in_family,White,Male,0,1876,40,United_States,<=50K
39,Private,248011,Assoc_voc,11,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,5178,0,40,United_States,>50K
25,Private,248313,Assoc_voc,11,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K
34,Private,321709,HS_grad,9,Never_married,Other_service,Not_in_family,White,Female,0,0,28,United_States,<=50K
43,Private,208613,Prof_school,15,Married_spouse_absent,Prof_specialty,Not_in_family,White,Male,99999,0,40,United_States,>50K
55,Private,419732,Some_college,10,Divorced,Other_service,Unmarried,White,Female,0,0,38,United_States,<=50K
30,Private,297155,Some_college,10,Divorced,Adm_clerical,Unmarried,Black,Female,0,0,40,United_States,<=50K
28,Private,181659,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,<=50K
45,Private,1366120,Assoc_voc,11,Divorced,Other_service,Not_in_family,White,Female,0,0,8,United_States,<=50K
29,Private,632593,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,Black,Male,0,0,40,United_States,<=50K
42,Local_gov,97277,Masters,14,Divorced,Prof_specialty,Unmarried,White,Female,0,0,40,United_States,<=50K
43,Private,120277,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K
61,Private,232308,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,45,United_States,>50K
41,State_gov,363591,Assoc_voc,11,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,<=50K
39,Private,190297,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,99999,0,55,United_States,>50K
18,Private,243900,HS_grad,9,Never_married,Adm_clerical,Own_child,White,Female,0,0,15,United_States,<=50K
51,Private,122159,Some_college,10,Widowed,Prof_specialty,Not_in_family,White,Female,3325,0,40,United_States,<=50K
42,Private,54102,Assoc_voc,11,Divorced,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,<=50K
67,Private,231559,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,20051,0,48,United_States,>50K
28,Private,210945,Assoc_acdm,12,Married_civ_spouse,Adm_clerical,Wife,Black,Female,0,0,35,Haiti,<=50K
30,Local_gov,145692,Some_college,10,Never_married,Protective_serv,Not_in_family,Black,Male,0,1974,40,United_States,<=50K
24,Private,206861,Bachelors,13,Never_married,Adm_clerical,Own_child,White,Male,0,0,40,United_States,<=50K
20,Private,231231,Some_college,10,Never_married,Sales,Not_in_family,White,Male,0,0,30,United_States,<=50K
25,Private,224943,Some_college,10,Married_spouse_absent,Prof_specialty,Unmarried,Black,Male,0,0,40,United_States,<=50K
30,Private,219110,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,46,United_States,<=50K
34,Private,286675,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,<=50K
20,Private,56322,Some_college,10,Never_married,Other_service,Own_child,White,Male,0,0,20,United_States,<=50K
30,Private,151868,9th,5,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K
48,Self_emp_not_inc,247294,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,30,Peru,<=50K
21,Private,538319,Some_college,10,Never_married,Other_service,Own_child,White,Female,0,0,40,Puerto_Rico,<=50K
42,Private,341638,11th,7,Divorced,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K
34,Self_emp_not_inc,254304,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,4508,0,90,United_States,<=50K
52,Private,386397,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,45,United_States,>50K
